Id,Date,Name,Active,JobTitle,Affiliation,Institution,GrossSalary_Year,GrossSalary_Month,GrossSalary_Month_Base,GrossSalary_Month_Supplement,GrossSalary_Month_Diets,BirthDate
16169,08/11/2021,Aurora Venegas Marín,1,SECRETARIA GENERAL CONSEJERÍA DE SANIDAD Y POLÍTICAS SOCIALES,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16170,08/11/2021,María Ángeles López Amado,1,DIRECTORA GENERAL DE ARQUITECTURA,Sin partido,Junta De Extremadura,"65.067,40","4.647,67",,,,
16171,08/11/2021,Consolación Serrano García,1,DIRECTORA GERENTE DEL SEPAD,Sin partido,Junta De Extremadura,"64.954,26","4.639,59",,,,
16172,08/11/2021,Carmen Núñez Cumplido,1,DIRECTORA GENERAL POLITICAS SOCIALES E INFANCIA Y FAMILIA,Sin partido,Junta De Extremadura,"63.999,26","4.571,38",,,,
16173,08/11/2021,Luis Tobajas Belvís,1,"DIRECTOR GENERAL DE PLANIFICACIÓN, FORMACIÓN Y CALIDAD SANITARIA Y SOCIOSANITARIA",Sin partido,Junta De Extremadura,"63.915,52","4.565,39",,,,
16174,08/11/2021,Francisco Javier Gaspar Nieto,1,"SECRETARIO GENERAL CONSEJERÍA DE MEDIO AMBIENTE Y RURAL, POLÍTICAS AGRARIAS Y TERRITORIO",Sin partido,Junta De Extremadura,"65.512,78","4.679,48",,,,
16175,08/11/2021,Pedro Muñoz Barco,1,DIRECTOR GENERAL DE MEDIO AMBIENTE,Sin partido,Junta De Extremadura,"67.371,16","4.812,23",,,,
16176,08/11/2021,Antonio Cabezas García,1,DIRECTOR GENERAL AGRICULTURA Y GANADERIA,Sin partido,Junta De Extremadura,"68.191,49","4.870,82",,,,
16177,08/11/2021,Eulalia Elena Moreno De Acevedo Yagüe,1,DIRECTORA GENERAL URBANISMO Y ORDENACIÓN DEL TERRITORIO,Sin partido,Junta De Extremadura,"62.491,84","4.463,70",,,,
16178,08/11/2021,José González Rubio,1,DIRECTOR GENERAL TRANSPORTES,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16179,08/11/2021,Javier Gonzalo Langa,1,DIRECTOR/A GENERAL DE POLITICA AGRARIA COMUN,Sin partido,Junta De Extremadura,"65.395,59","4.671,11",,,,
16180,08/11/2021,Manuel Mejías Tapia,1,SECRETARIO/A GENERAL DE DESARROLLO RURAL Y TERRITORIO,Sin partido,Junta De Extremadura,"55.654,06","3.975,29",,,,
16181,08/11/2021,Rafael Rodríguez De La Cruz,1,SECRETARIO GENERAL DE EDUCACIÓN,Sin partido,Junta De Extremadura,"68.479,46","4.891,39",,,,
16182,08/11/2021,Heliodora Burgos Palomino,1,DIRECTORA GENERAL DE PERSONAL DOCENTE,Sin partido,Junta De Extremadura,"66.820,68","4.772,91",,,,
16183,08/11/2021,Rubén Rubio,1,SECRETARIO GENERAL CONSEJERÍA DE EDUCACIÓN Y EMPLEO,Sin partido,Junta De Extremadura,"64.491,46","4.606,53",,,,
16184,08/11/2021,Juan Pedro León Ruiz,1,DIRECTOR GERENTE SEXPE,Sin partido,Junta De Extremadura,"64.296,69","4.592,62",,,,
16185,08/11/2021,Conchi Bellorín,1,DIRECTORA GENERAL DE DEPORTES,Sin partido,Junta De Extremadura,"61.611,77","4.400,84",,,,
16186,08/11/2021,Juan José Maldonado Briegas,1,DIRECTOR GENERAL DE FP Y UNIVERSIDAD,Sin partido,Junta De Extremadura,"61.611,77","4.400,84",,,,
16187,08/11/2021,María Sandra Pacheco Maya,1,DIRECTORA GENERAL DE TRABAJO,Sin partido,Junta De Extremadura,"61.611,77","4.400,84",,,,
16188,08/11/2021,María Del Carmen Castro Redondo,1,DIRECTORA GENERAL FORMACION PARA EL EMPLEO,Sin partido,Junta De Extremadura,"61.611,77","4.400,84",,,,
16189,08/11/2021,Javier Luna Martín,1,SECRETARIO GENERAL DE EMPLEO,Sin partido,Junta De Extremadura,"61.611,77","4.400,84",,,,
16190,08/11/2021,Consuelo Cerrato Caldera,1,SECRETARIA GENERAL CONSEJERÍA DE ECONOMÍA E INFRAESTRUCTURAS,Sin partido,Junta De Extremadura,"65.067,40","4.647,67",,,,
16191,08/11/2021,José Luis Andrade Piñana,1,DIRECTOR GENERAL DE INFRAESTRUCTURAS,Sin partido,Junta De Extremadura,"64.736,42","4.624,03",,,,
16192,08/11/2021,Jesús Alonso Sánchez,1,"SECRETARIO GENERAL CIENCIA, TECNOLOGÍA E INNOVACIÓN",Sin partido,Junta De Extremadura,"64.491,46","4.606,53",,,,
16193,08/11/2021,Olga García García,1,Consejera para la Transición Ecológica y Sostenibilidad,Sin partido,Junta De Extremadura,"73.982,11","6.165,18",,,,
16194,08/11/2021,Carmen María Moreno Vargas,1,DIRECTORA GENERAL DE ECONOMIA SOCIAL,Sin partido,Junta De Extremadura,"61.611,75","4.400,84",,,,
16195,08/11/2021,Francisco Martín Simón,1,DIRECTOR GENERAL DE TURISMO,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16196,08/11/2021,Ana María Vega Fernández,1,DIRECTORA GENERAL EMPRESA Y COMPETITIVIDAD,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16197,08/11/2021,Antonio Ruiz Romero,1,SECRETARIO GENERAL ECONOMIA Y COMERCIO,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16198,08/11/2021,Carmen González Ramos,1,DIRECTORA DEL CICYTEX,Sin partido,Junta De Extremadura,"61.611,76","4.400,84",,,,
16199,08/11/2021,Manuel Gómez Parejo,1,DIRECTOR/A GENERAL DEL CONSORCIO FEVAL-INSTITUCIÓN FERIAL DE EXTREMADURA,Sin partido,Junta De Extremadura,"61.613,00","4.400,93",,,,
16200,08/11/2021,Miguel Bernal Carrión,1,DIRECTOR GENERAL DE EXTREMADURA AVANTE,Sin partido,Junta De Extremadura,"61.611,51","4.400,82",,,,
16201,08/11/2021,Leire Iglesias Santiago,1,"Consejera de Movilidad, Transporte y Vivienda",Sin partido,Junta De Extremadura,"70.969,96","5.914,16",,,,26/05/1978
16202,08/11/2021,Ascensión Milán Román,1,DIRECTORA GERENTE DE LA FUNDACIÓN EXTREMEÑA DE LA CULTURA,Sin partido,Junta De Extremadura,"48.577,15","3.469,80",,,,
16203,08/11/2021,Josefa Cortés Morillo,1,DIRECTORA GERENTE DEL CONSORCIO MUSEO VOSTELL-MALPARTIDA,Sin partido,Junta De Extremadura,"46.654,96","3.332,50",,,,
16204,08/11/2021,Silvia González,1,DIRECTOR/A DEL CONSORCIO GRAN TEATRO DE CÁCERES,Sin partido,Junta De Extremadura,"44.318,54","3.165,61",,,,
16205,08/11/2021,Juan Carlos Moreno Piñero,1,DIRECTOR/A GERENTE DE LA FUNDACIÓN ACADEMIA EUROPEA DE YUSTE,Sin partido,Junta De Extremadura,"50.071,44","3.576,53",,,,
16206,08/11/2021,Esteban Morales Gálvez,1,GERENTE FUNDACION ORQUESTA DE EXTREMADURA,Sin partido,Junta De Extremadura,"52.174,68","3.726,76",,,,
16207,08/11/2021,Jesús F. Cimarro Olabarri,1,DIRECTOR GERENTE DEL CONSORCIO DEL FESTIVAL DE TEATRO CLÁSICO EN EL TEATRO ROMANO DE MÉRIDA,Sin partido,Junta De Extremadura,"50.771,92","3.626,57",,,,
16208,08/11/2021,Miguel Murillo Gómez,1,DIRECTOR DEL CONSORCIO TEATRO LÓPEZ DE AYALA DE BADAJOZ,Sin partido,Junta De Extremadura,"54.610,51","3.900,75",,,,
16209,08/11/2021,Miguel Ángel Jaraíz,1,GERENTE DEL CONSORCIO TEATRO LÓPEZ DE AYALA DE BADAJOZ,Sin partido,Junta De Extremadura,"47.033,16","3.359,51",,,,
16210,08/11/2021,Félix Palma García,1,DIRECTOR DEL CONSORCIO DE LA CIUDAD MONUMENTAL HISTÓRICO-ARTÍSTICA Y ARQUEOLÓGICA DE MÉRIDA,Sin partido,Junta De Extremadura,"46.939,38","3.352,81",,,,
16211,08/11/2021,Carmen Trejo Mostazo,1,GERENTE DEL CONSORCIO DE LA CIUDAD MONUMENTAL HISTÓRICO-ARTÍSTICA Y ARQUEOLÓGICA DE MÉRIDA,Sin partido,Junta De Extremadura,"48.592,46","3.470,89",,,,
16212,08/11/2021,Miguel Ángel Vallecillo Teodoro,1,DIRECTOR DEL CONSORCIO MUSEO ETNOGRÁFICO GONZÁLEZ SANTANA DE OLIVENZA,Sin partido,Junta De Extremadura,"27.166,23","1.940,45",,,,
16213,08/11/2021,José María Mena,1,COORDINADOR GENERAL DE GPEX,Sin partido,Junta De Extremadura,"48.480,00","3.462,86",,,,
16214,08/11/2021,Pedro Álvarez Palomino,1,GERENTE GEBIDEXSA,Sin partido,Junta De Extremadura,"47.999,98","3.428,57",,,,
16215,08/11/2021,Olivia Galache Andújar.,1,GERENTE DE LA FUNDACIÓN RELACIONES LABORALES DE EXTREMADURA,Sin partido,Junta De Extremadura,"38.217,94","2.729,85",,,,
16216,08/11/2021,Inmaculada Bonilla Martínez,1,DIRECTORA DEL ENTE PÚBLICO EXTREMEÑO DE SERVICIOS EDUCATIVOS COMPLEMENTARIOS,Sin partido,Junta De Extremadura,"55.965,47","3.997,53",,,,
16217,08/11/2021,Manuel Martín,1,GERENTE CONSORCIO PARA LA GESTION DEL INSTITUTO TECNOLOGICO DE ROCAS ORNAMENTALES Y MATERIALES DE CONSTRUCCION (INTROMAC),Sin partido,Junta De Extremadura,"50.510,24","3.607,87",,,,
16218,08/11/2021,Luis Casas Luengo,1,DIRECTOR GERENTE DE LA FUNDACIÓN CENTRO DE CIRUGÍA DE MÍNIMA INVASIÓN (CCMI),Sin partido,Junta De Extremadura,"56.000,04","4.000,00",,,,
16219,08/11/2021,Francisco Miguel Sánchez Margallo,1,DIRECTOR CIENTÍFICO DE LA FUNDACIÓN CENTRO DE CIRUGÍA DE MÍNIMA INVASIÓN (CCMI),Sin partido,Junta De Extremadura,"64.127,84","4.580,56",,,,
16220,08/11/2021,Antonio Verde Cordero,1,DIRECTOR GERENTE FUNDACIÓN FUNDECYT-PARQUE CIENTÍFICO Y TECNOLÓGICO DE EXTREMADURA,Sin partido,Junta De Extremadura,"64.212,12","4.586,58",,,,
16221,08/11/2021,José Luis González Sánchez,1,DIRECTOR/A GENERAL DE LA FUNDACIÓN COMPUTACIÓN Y TECNOLOGÍAS AVANZADAS DE EXTREMADURA (COMPUTAEX),Sin partido,Junta De Extremadura,"68.976,86","4.926,92",,,,
16222,08/11/2021,Rafael España Santamaría,1,"Consejero de Economía, Ciencia y Agenda Digital",Sin partido,Junta De Extremadura,"70.969,96","5.914,16",,,,
16223,08/11/2021,Nuria Flores Redondo,1,"Consejera de Cultura, Turismo y Deportes",Sin partido,Junta De Extremadura,"70.969,96","5.914,16",,,,
16224,08/11/2021,Jesús Cano Molina,1,Diputado,Partido Popular,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16225,08/11/2021,Miguel Cascales Tarazona,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16226,08/11/2021,Domingo Coronado Romero,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16227,08/11/2021,María Patricia Fernández López,0,Diputado,Partido Popular,Asamblea De Murcia,"0,00",,,,,
16228,08/11/2021,Inmaculada González Romero,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16229,08/11/2021,Juan Guillamón Álvarez,0,Diputado,Partido Popular,Asamblea De Murcia,"0,00",,,,,
16230,08/11/2021,Javier Iniesta Alcázar,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16231,08/11/2021,Francisco Jodar Alonso,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,09/11/1955
16232,08/11/2021,Víctor Manuel Martínez Muñoz,0,Diputado,Partido Popular,Asamblea De Murcia,"64.561,14",,,,,
16233,08/11/2021,Víctor Martínez-Carrasco Guzmán,1,Diputado,Partido Popular,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16234,08/11/2021,Mónica Meroño Fernández,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16235,08/11/2021,Adoración Molina López,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16236,08/11/2021,María Rosario Montero Rodríguez,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16237,08/11/2021,Juan Pagán Sánchez,0,Diputado,Partido Popular,Asamblea De Murcia,"64.561,14",,,,,
16238,08/11/2021,Ana Ruiz Puerta,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16239,08/11/2021,María Elena Ruiz Valderas,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16240,08/11/2021,Isabel María Soler Hernández,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16241,08/11/2021,José Soria García,0,Diputado,Partido Popular,Asamblea De Murcia,"49.502,74",,,,,
16242,08/11/2021,Consuelo Cano Hernández,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16243,08/11/2021,Isabel María Casalduero Jódar,0,Diputado,PSOE,Asamblea De Murcia,"59.666,88",,,,,
16244,08/11/2021,Yolanda Fernández Sánchez,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16245,08/11/2021,Rafael González Tovar,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,27/08/1953
16246,08/11/2021,Antonio Guillamón Insa,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16247,08/11/2021,Emilio Ivars Ferrer,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16248,08/11/2021,Presentación López Piñero,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16249,08/11/2021,Ascensión Ludeña López,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16250,08/11/2021,Alfonso Martínez Baños,1,Diputado,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16251,08/11/2021,Ángel Rafael Martínez Lorente,0,Diputado,PSOE,Asamblea De Murcia,"0,00",,,,,
16252,08/11/2021,Jesús Navarro Jiménez,0,Diputado,PSOE,Asamblea De Murcia,"49.502,74",,,,,
16253,08/11/2021,Rosa Peñalver Pérez,0,Diputado,PSOE,Asamblea De Murcia,"71.548,68",,,,,
16254,08/11/2021,María Ángeles García Navarro,0,Diputado,Podemos,Asamblea De Murcia,"49.502,74",,,,,
16255,08/11/2021,Miguel García Quesada,0,Diputado,Podemos,Asamblea De Murcia,"49.502,74",,,,,
16256,08/11/2021,María Giménez Casalduero,0,Diputado,Podemos,Asamblea De Murcia,"49.502,74",,,,,
16257,08/11/2021,María López Montalbán,0,Diputado,Podemos,Asamblea De Murcia,"64.561,14",,,,,
16258,08/11/2021,Andrés Pedreño Cánovas,0,Diputado,Podemos,Asamblea De Murcia,"49.502,74",,,,,
16259,08/11/2021,Óscar Urralburu Arza,0,Diputado,Podemos,Asamblea De Murcia,"64.561,14",,,,,08/09/1971
16260,08/11/2021,Luis Francisco Fernández Martínez,0,Diputado,Ciudadanos,Asamblea De Murcia,"59.666,88",,,,,
16261,08/11/2021,Miguel Ángel López Morell,0,Diputado,Ciudadanos,Asamblea De Murcia,"49.502,74",,,,,
16262,08/11/2021,Juan José Molina Gallardo,1,Diputado,Ciudadanos,Asamblea De Murcia,"68.690,36","4.906,45",,,,
16263,08/11/2021,Gloria Alarcón García,1,Diputada,PSOE,Asamblea De Murcia,"68.680,36","4.905,74",,,,
16264,08/11/2021,Francisco Lucas Ayala,1,Diputado,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16265,08/11/2021,María Magdalena Sánchez Blesa,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16266,08/11/2021,Antonio José Espín Espín,1,Diputado,PSOE,Asamblea De Murcia,"63.473,76","4.533,84",,,,
16267,08/11/2021,María Carmen Fernández Sánchez,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16268,08/11/2021,María Dolores Martínez Pay,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16269,08/11/2021,Rosalía Casado López,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16270,08/11/2021,Pedro López Hernández,1,Diputado,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16271,08/11/2021,Antonia Abenza Campuzano,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16272,08/11/2021,José Antonio Peñalver Pardinez,1,Diputado,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16273,08/11/2021,Virginia Lopo Morales,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16274,08/11/2021,Manuel Sevilla Nicolás,1,Diputado,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16275,08/11/2021,Consagración Martínez Muñoz,1,Diputada,PSOE,Asamblea De Murcia,"52.661,00","3.761,50",,,,
16276,08/11/2021,Miguel José Aubà Fleix,1,Senador,ERC,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16277,08/11/2021,Miquel Àngel Estradé Palau,0,Senador,ERC,Senado,"98.514,08",,,,,
16278,08/11/2021,Mirella Cortès Gès,1,Senadora,ERC,Senado,"126.564,06","9.040,29","3.050,66","2.897,09","1.958,02",
16279,08/11/2021,Miren Edurne Gorrochategui Azurmendi,0,Senadora,Podemos,Senado,"83.965,56",,,,,
16280,08/11/2021,Modesto Pose Mesura,1,Senador,PSOE,Senado,"91.845,88","6.560,42","3.050,66","1.551,74","1.958,02",
16281,08/11/2021,Nemesio De Lara Guerrero,0,Senador,PSOE,Senado,"83.965,56",,,,,
16282,08/11/2021,Nerea Ahedo Ceza,1,Senadora,EAJ-PNV,Senado,"117.681,76","8.405,84","3.050,66","2.262,64","1.958,02",
16283,08/11/2021,Nuria Guijarro Carrillo,0,Senadora,Partido Popular,Senado,"68.486,74",,,,,
16284,08/11/2021,Octavio Adolfo López Rodríguez,0,Senador,Partido Popular,Senado,"89.657,82",,,,,
16285,08/11/2021,Olivia María Delgado Oval,1,Senadora,PSOE,Senado,"91.845,88","6.560,42","3.050,66","1.551,74","1.958,02",
16286,08/11/2021,Óscar Guardingo Martínez,0,Senador,Podemos,Senado,"83.965,56",,,,,06/10/1975
16287,08/11/2021,Ovidio Sánchez Díaz,0,Senador,Partido Popular,Senado,"83.965,56",,,,,21/09/1952
16288,08/11/2021,Pablo Rodríguez Cejas,0,Senador,Agrupación Herreña Independiente,Senado,"98.514,08",,,,,
16289,08/11/2021,Paloma Inés Sanz Jerónimo,1,Senadora,Partido Popular,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16290,08/11/2021,Pedro Agramunt Font De Mora,0,Senador,Partido Popular,Senado,"68.486,74",,,,,12/09/1951
16291,08/11/2021,Pedro Jareño Paricio,0,Senador,Partido Popular,Senado,"78.814,96",,,,,
16292,08/11/2021,Pedro José Pérez Ruiz,0,Senador,Partido Popular,Senado,"83.965,56",,,,,
16293,08/11/2021,Pío Rómulo Zelaya Castro,0,Senador,PSOE,Senado,"83.965,56",,,,,
16294,08/11/2021,Rafael Mateos Yuste,0,Senador,Partido Popular,Senado,"78.814,96",,,,,
16295,08/11/2021,Raquel Clemente Muñoz,0,Senadora,Partido Popular,Senado,"68.486,74",,,,,
16296,08/11/2021,Remigio Joel Delgado Cáceres,0,Senador,Partido Popular,Senado,"68.486,74",,,,,
16297,08/11/2021,Riansares Serrano Morales,1,Senadora,PSOE,Senado,"112.387,24","8.027,66","3.050,66","3.018,98","1.958,02",
16298,08/11/2021,Ricardo Jacinto Varela Sánchez,0,Senador,PSOE,Senado,"83.965,56",,,,,
16299,08/11/2021,Ricardo Luis Gabriel Canals Lizano,0,Senador,Partido Popular,Senado,"83.965,56",,,,,
16300,08/11/2021,Robert Masih Nahar,1,Senador,ERC,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16301,08/11/2021,Rosa María Domínguez De Posada Puertas,0,Senadora,Foro Asturias,Senado,"83.965,56",,,,,
16302,08/11/2021,Rosa María López Alonso,0,Senadora,PSOE,Senado,"83.965,56",,,,,
16303,08/11/2021,Salomé Pradas Ten,1,Senadora,Partido Popular,Senado,"117.681,76","8.405,84","3.050,66","2.262,64","1.958,02",
16304,08/11/2021,Santiago Marí Torres,0,Senador,Partido Popular,Senado,"78.814,96",,,,,
16305,08/11/2021,Sara Vilà Galán,0,Senadora,Catalunya En Comú Podem,Senado,"83.965,56",,,,,24/09/1979
16306,08/11/2021,Sebastián González Vázquez,1,Senador,Partido Popular,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16307,08/11/2021,Sebastián Pérez Ortiz,1,Concejal,No adscrito,Ayuntamiento De Granada,"38.009,00","2.714,93",,,,15/10/1965
16308,08/11/2021,Sofía Acedo Reyes,1,Senadora,Partido Popular,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",24/09/1985
16309,08/11/2021,Susana Camarero Benítez,0,Senadora,Partido Popular,Senado,"89.657,82",,,,,25/04/1970
16310,08/11/2021,Tomás Cabezón Casas,1,Diputado,Partido Popular,Congreso De Los Diputados,"86.024,96","6.144,64","3.050,62","1.134,40","1.959,62",
16311,08/11/2021,Tomás Marcos Arias,0,Senador,Ciudadanos,Senado,"12.816,58",,,,,12/03/1966
16312,08/11/2021,Tomás Pedro Burgos Beteta,1,Diputado,Partido Popular,Asamblea De Madrid,"59.705,24","4.264,66","3.573,53","691,13",,
16313,08/11/2021,Vicenta Jiménez García,0,Senadora,Podemos,Senado,"83.965,56",,,,,
16314,08/11/2021,Vicente Aroca Sáez,1,Diputado,Partido Popular,Cortes De Castilla-La Mancha,"33.830,02","2.819,17",,,,
16315,08/11/2021,Victoriano Gallastegui Altube,0,Senador,EAJ-PNV,Senado,"83.965,56",,,,,
16316,08/11/2021,Virginia Felipe Saelices,0,Senadora,Podemos,Senado,"83.965,56",,,,,31/05/1981
16317,08/11/2021,Xavier Castellana Gamisans,1,Senador,ERC,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16318,08/11/2021,Yaiza Castilla Herrera,1,"Consejera de Turismo, Industria y Comercio",Sin partido,Gobierno De Canarias,"70.944,80","5.067,49",,,,05/07/1984
16319,08/11/2021,Antidio Fagúndez Campo,1,Diputado,PSOE,Congreso De Los Diputados,"86.024,96","6.144,64","3.050,62","1.134,40","1.959,62",
16320,08/11/2021,Jacinto Morano González,1,Diputado,Podemos,Asamblea De Madrid,"62.124,16","4.437,44","3.573,53","863,91",,05/02/1984
16321,08/11/2021,Alejandro José Zubeldia Santoyo,1,Senador,PSOE,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16322,08/11/2021,Alfonso Muñoz Cuenca,1,Senador,PSOE,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16323,08/11/2021,Almudena Otaola Urquijo,1,Senadora,EAJ-PNV,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16324,08/11/2021,Amelia Salanueva Murguialday,1,Senadora,NA+,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16325,08/11/2021,Ana Belén Edo Gil,1,Senadora,PSOE,Senado,"91.845,88","6.560,42","3.050,66","1.551,74","1.958,02",
16326,08/11/2021,Ana Isabel Alós López,1,Senadora,Partido Popular,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",11/05/1969
16327,08/11/2021,Ana Martínez Zaragoza,1,Senadora,PSOE,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",
16328,08/11/2021,Ana Pilar Velilla Martínez,0,Senadora,Ciudadanos,Senado,"84.146,72",,,,,
16329,08/11/2021,Ana María Surra Spadea,1,Senadora,ERC,Senado,"86.004,80","6.143,20","3.050,66","1.134,52","1.958,02",10/07/1952
16330,08/11/2021,Ángel Mayo Llanos,0,Senador,Ciudadanos,Senado,"84.146,72",,,,,
